,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,_product_websites,commercant,,,categories,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
,BDM17-BOE-1182,23,Gîte de boeuf,Activé,,kg,14.95 €,1 portion de 250g environ,0.250,1,3.74 €,14.95 €/kg,5,0.2,2.83 €,BDM17-giteboeuf.jpg,BDM17-giteboeuf.jpg,BDM17-giteboeuf.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,Blonde d'Aquitaine ou Limousine,Non,"Le nom de ce morceau gélatineux vient du verbe ""gésir"", qui signifie être couché en vieux français, car les muscles du jarret touchent le sol quand l’animal se couche. On lui donne aussi le nom de jarret lorsqu'il s'agit de la gîte arrière. Doté d'un os à moelle, Il est principalement destiné au pot au feu,  Désossé, il est aussi utilisé dans le boeuf mode, le bourguignon, les daubes ou autres ragout et paré en bifsteck.","Chaque région a sa recette de daube, la Provence étant la plus connue avec ses variantes comme la daube du gardian. Cuisiné en tranches épaisses et mijoté longuement avec des épices et des condiments, il s’accompagne de légumes frais ou secs comme les lentilles.",,0.200,0.250,Toute l'année,Gîte de boeuf,"Le nom de ce morceau gélatineux vient du verbe ""gésir"", qui signifie être couché en vieux français, car les muscles du jarret touchent le sol quand l’animal se couche. On lui donne aussi le nom de jarret lorsqu'il s'agit de la gîte arrière. Doté d'un os à moelle, Il est principalement destiné au pot",DAN17-BOE-017,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1203,24,Jumeau de bœuf,Activé,,kg,18.95 €,1 portion de 200g,0.200,1,3.79 €,18.95 €/kg,5,0.2,2.87 €,BDM17-jumeauboeuf.jpg,BDM17-jumeauboeuf.jpg,BDM17-jumeauboeuf.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,France,Blonde d'Aquitaine ou Limousine,Non,,,,,0.200,Non dispo lors du relevé,Jumeau de bœuf,,DAN17-BOE-027,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1082,25,Collier de Boeuf,Activé,,kg,14.95 €,1 portion de 1kg,1.000,1,14.95 €,14.95 €/kg,5,0.2,11.34 €,BDM17-collierboeuf.jpg,BDM17-collierboeuf.jpg,BDM17-collierboeuf.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,France,Blonde d'Aquitaine ou Limousine,Non,,,,,1.000,Non dispo lors du relevé,Collier de Boeuf,,,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1274,26,Préparation pour Bourguignon (paleron et gite détaillé),Activé,,kg,14.90 €,1 ensemble de 800g environ,0.800,1,11.92 €,14.9 €/kg,5,0.2,9.04 €,bourguignon.jpg,bourguignon.jpg,bourguignon.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,France,Blonde d'Aquitaine ou Limousine,Non,,,,0.000,0.800,,Préparation pour Bourguignon (paleron et gite détaillé),,DAN17-BOE-015,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1234,27,Paleron,Activé,,kg,18.95 €,1 tranche de 180g environ,0.180,1,3.41 €,18.95 €/kg,5,0.2,2.59 €,BDM17-paleron.jpg,BDM17-paleron.jpg,BDM17-paleron.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,Blonde d'Aquitaine ou Limousine,Non,"Le paleron est reconnaissable à sa forme charnue et à la bande gélatineuse qui le traverse ; en fondant sous l’effet de la cuisson, elle « nourrit » la viande et la rend fondante.",C'est un morceau qui nécessite une cuisson longue et douce pour exprimer un moelleux incomparable. Il se cuisine seul ou accompagné de légumes comme les carottes.,C'est entre 0 et +3°C que la viande se conserve le mieux. Proscrire les boîtes hermétiques en plastique et le papier d'aluminium. Préférer un papier paraffiné qui empêche le dessèchement tout en laissant circuler l'air.,0.160,0.180,Toute l'année,Paleron,"Le paleron est reconnaissable à sa forme charnue et à la bande gélatineuse qui le traverse ; en fondant sous l’effet de la cuisson, elle « nourrit » la viande et la rend fondante.",DAN17-BOE-018,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1255,28,Plat de côtes,Activé,,kg,9.90 €,1 portion de 300g environ,0.300,1,2.97 €,9.9 €/kg,5,0.2,2.25 €,BDM17-platdecote.jpg,BDM17-platdecote.jpg,BDM17-platdecote.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,Blonde d'Aquitaine ou Limousine,Non,"Le plat-de-côtes est une viande à fibres longues. Situé à l'extrémité des os des côtes, le plat-de-côtes est formé d'un ensemble de 13 côtes qui se présentent comme un panneau.
Le plat-de-côtes est une viande savoureuse parce qu'elle est située prés des os.","Il est excellent bouilli et servi chaud. Tiède ou froid et effiloché, il permet de préparer de délicieuses salades composées.","Le plat-de-côtes ne se conserve pas plus de deux jours au réfrigérateur,dans sa partie la plus froide.",0.300,0.300,Toute l'année,Plat de côtes,"Le plat-de-côtes est une viande à fibres longues. Situé à l'extrémité des os des côtes, le plat-de-côtes est formé d'un ensemble de 13 côtes qui se présentent comme un panneau.
Le plat-de-côtes est une viande savoureuse parce qu'elle est située prés des os.",DAN17-BOE-016,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1276,29,Queue de bœuf,Activé,,kg,14.90 €,1 portion de 500g,0.500,1,7.45 €,14.9 €/kg,5,0.2,5.65 €,BDM17-queueboeuf.jpg,BDM17-queueboeuf.jpg,BDM17-queueboeuf.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,France,Blonde d'Aquitaine ou Limousine,Non,La queue de bœuf est un morceau très savoureux qui réapparaît sur les tables ces dernières années.,"Confite, en gelée, en terrines ou en salades, elle doit cuire longuement et doucement pour se détacher de ses os et exprimer tout son fondant.",,0.000,0.500,Pas dispo lors du relevé,Queue de bœuf,La queue de bœuf est un morceau très savoureux qui réapparaît sur les tables ces dernières années.,DAN17-BOE-020,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1089,30,Côte Angus,Activé,,kg,36.95 €,1 cote de 1kg environ,1.000,1,36.95 €,36.95 €/kg,5,0.2,28.02 €,BDM17-coteangus.jpg,BDM17-coteangus.jpg,BDM17-coteangus.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,Angus,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,Irlande,Angus,Non,,,,,1.000,Non dispo lors du relevé,Côte Angus,,,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1293,31,Rosbif sans barde,Activé,,kg,29.95 €,1 rosbif de 1kg environ,1.000,1,29.95 €,29.95 €/kg,5,0.2,22.71 €,BDM17-rosbifsansbarde.jpg,BDM17-rosbifsansbarde.jpg,BDM17-rosbifsansbarde.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,France,Blonde d'Aquitaine ou Limousine,Non,,,,,1.000,Non dispo lors du relevé,Rosbif sans barde,,,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1361,32,Tournedos (filet de bœuf),Activé,,kg,49.95 €,1 tournedos de  180g environ,0.180,1,8.99 €,49.95 €/kg,5,0.2,6.82 €,tournedos_boeuf.jpg,tournedos_boeuf.jpg,tournedos_boeuf.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,Blonde d'Aquitaine ou Limousine,Non,"Le Tournedos est une pièce de viande très tendre, bardée et ficelée d’environ 2 cm d’épaisseur, uniquement coupée dans le filet.",,,0.170,0.180,Toute l'année,Tournedos (filet de bœuf),"Le Tournedos est une pièce de viande très tendre, bardée et ficelée d’environ 2 cm d’épaisseur, uniquement coupée dans le filet.",DAN17-BOE-007,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1135,33,Entrecôte Angus,Activé,,kg,38.95 €,1 entrecôte de 300g environ,0.300,1,11.69 €,38.95 €/kg,5,0.2,8.86 €,BDM17-entrecoteangus.jpg,BDM17-entrecoteangus.jpg,BDM17-entrecoteangus.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,Angus,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,Irlande,Angus,Non,,,,,0.300,Non dispo lors du relevé,Entrecôte Angus,,,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1202,34,Joue de bœuf,Activé,,kg,18.90 €,1 portion de 1kg environ,1.000,1,18.90 €,18.9 €/kg,5,0.2,14.33 €,BDM17-joueboeuf.jpg,BDM17-joueboeuf.jpg,BDM17-joueboeuf.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,France,Blonde d'Aquitaine ou Limousine,Non,La joue de bœuf est un morceau très savoureux et très goûteux qui demande une cuisson prolongée à feu doux.,Elle peut être mise à reposer toute une nuit dans une marinade longue à base de vin et d’épices qui servira ensuite à la cuisson.,,0.000,1.000,Pas dispo lors du relevé,Joue de bœuf,La joue de bœuf est un morceau très savoureux et très goûteux qui demande une cuisson prolongée à feu doux.,DAN17-BOE-021,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1035,35,Boeuf à braiser,0,,kg,17.95 €,???,???,1,#VALUE!,#VALUE!,5,0.2,#VALUE!,,,,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,France,,Non,,,,,#VALUE!,Non dispo lors du relevé,Boeuf à braiser,,,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1016,36,Basse côte,Activé,,kg,18.95 €,1 cote de 200g environ,0.200,1,3.79 €,18.95 €/kg,5,0.2,2.87 €,BDM17-bassecotedeboeuf.jpg,BDM17-bassecotedeboeuf.jpg,BDM17-bassecotedeboeuf.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,Blonde d'Aquitaine ou Limousine,Non,Les basses-côtes sont des pièces de viande persillée qui font d’excellentes grillades à savourer « saignant » ou « à point » selon les goûts. Elle fait également d’excellents ragoûts.,A bouillir ou à braiser,Les basses côtes se conservent deux à trois jours au réfrigérateur dans sa partie la plus froide.,0.200,0.200,Toute l'année,Basse côte,Les basses-côtes sont des pièces de viande persillée qui font d’excellentes grillades à savourer « saignant » ou « à point » selon les goûts. Elle fait également d’excellents ragoûts.,DAN17-BOE-006,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1213,37,Macreuse,Activé,,kg,14.95 €,1 portion de 1kg environ,1.000,1,14.95 €,14.95 €/kg,5,0.2,11.34 €,BDM17-macreuseboeuf.jpg,BDM17-macreuseboeuf.jpg,BDM17-macreuseboeuf.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,Blonde d'Aquitaine ou Limousine,Non,"La macreuse à bifteck, dite aussi noix ou boule de macreuse. C'est une viande rouge foncée assez maigre, divisée en deux par un nerf central. Elle se sert en bifteck, en tranche à rôtir ou en brochette.",,La viande de bœuf ne se conserve pas plus de deux ou trois jours au réfrigérateur.,0.160,1.000,Toute l'année,Macreuse,"La macreuse à bifteck, dite aussi noix ou boule de macreuse. C'est une viande rouge foncée assez maigre, divisée en deux par un nerf central. Elle se sert en bifteck, en tranche à rôtir ou en brochette.",DAN17-BOE-028,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-BOE-1007,38,Aiguillette,Activé,,kg,28.95 €,1 portion de 800g environ,0.800,1,23.16 €,28.95 €/kg,5,0.2,17.56 €,BDM17-aiguillette.jpg,BDM17-aiguillette.jpg,BDM17-aiguillette.jpg,petitcommis_batignolles,Boucherie des Moines,Bœuf,,Mon Boucher/Boucherie des Moines/Bœuf;;Mon Boucher/Boucherie des Moines/Tous,,,,France,Blonde d'Aquitaine ou Limousine,Non,,,,,0.800,Non dispo lors du relevé,Aiguillette,,,"re::^CDV17-VR,MPB17-FSE-1005,re::^MPB17-ARO",
,BDM17-VEA-1229,40,Noix de veau,0,,kg,34.95 €,,,,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,,,Non,La noix est le muscle interne de la cuisse : il est très tendre et le grain de sa chair est très fin. La noix de veau offre de belles tranches et des escalopes à poêler. L’escalope est une pièce de veau peu épaisse à cuire à feu modéré pour préserver sa viande fine et savoureuse.,"Elle se prépare de multiples façons, juste grillée ou poêlée et servie avec son jus de cuisson, panée ou accompagnée de sauces à base de crème, de fruits ou de légumes colorés.","La viande de veau se conserve 2 à 3 jours au réfrigérateur, dans sa partie la plus froide. Elle doit être sortie du réfrigérateur 1/2 h avant d'être cuite : une viande trop froide cuit mal.",0.000,0.000,Toute l'année,Noix de veau,La noix est le muscle interne de la cuisse : il est très tendre et le grain de sa chair est très fin. La noix de veau offre de belles tranches et des escalopes à poêler. L’escalope est une pièce de veau peu épaisse à cuire à feu modéré pour préserver sa viande fine et savoureuse.,,"re::^CDV17-VRL,re::^MPB17-ARO",
,BDM17-VEA-1365,41,Tranche de filet de veau,Activé,,kg,42.95 €,1 tranche de 160g environ,0.160,1,6.87 €,42.95 €/kg,5,0.2,5.21 €,tranchefiletveau.jpg,tranchefiletveau.jpg,tranchefiletveau.jpg,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"Le filet de veau, situé le long des vertèbres lombaires, est un morceau très tendre. Comme le filet de bœuf, c’est un muscle long aux fibres courtes.","Sa cuisson doit être à son image, tout en douceur et en délicatesse. C’est servi à peine rosé ou tout juste à point qu’il exprime toutes ses qualités gustatives.",,0.000,0.160,Toute l'année,Tranche de filet de veau,"Le filet de veau, situé le long des vertèbres lombaires, est un morceau très tendre. Comme le filet de bœuf, c’est un muscle long aux fibres courtes.",,"re::^CDV17-VRL,re::^MPB17-ARO",
,BDM17-VEA-1188,42,Grenadin de veau filet – tranche,0,,kg,42.95 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.000,0.000,Toute l'année,Grenadin de veau filet – tranche,,DAN17-VEA-104,"re::^CDV17-VRL,re::^MPB17-ARO",
,BDM17-VEA-1362,43,Tournedos de veau,0,,kg,32.95 €,,,1,0.00 €,#DIV/0!,5,0.2,0.00 €,,,,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,,,,France,,Non,,,,0.000,0.000,Non dispo lors du relevé,Tournedos de veau,,DAN17-VEA-112,"re::^CDV17-VRL,re::^MPB17-ARO",
,BDM17-VEA-1061,44,Carré de veau cote première,Activé,,kg,29.95 €,"1 carré de 1,2 kg environ",1.200,1,35.94 €,29.95 €/kg,5,0.2,27.25 €,carre_veau.jpg,carre_veau.jpg,carre_veau.jpg,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,,,,0.000,1.200,Toute l'année,Carré de veau cote première,,DAN17-VEA-110,"re::^CDV17-VRL,re::^MPB17-ARO",
,BDM17-VEA-1107,44,Côte Première de Veau,Activé,,kg,29.95 €,1 côte de 240g environ,0.240,1,7.19 €,29.95 €/kg,5,0.2,5.45 €,cotes_veau.jpg,cotes_veau.jpg,cotes_veau.jpg,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"La côte offre une viande moelleuse et savoureuse. La côte première, dite côtelette, est belle, bien charnue, avec une belle noix de viande tendre; son manche est bien droit, elle est légèrement grasse sur les bords.","Elle se cuisine tout simplement, juste grillée ou poêlée à feu modéré pour préserver sa viande délicate ou accompagnée de sauces douces à base de crème, de moutarde ou de concentré de tomates, ou bien plus ou moins relevées d’épices ou de condiments. Elles doivent être sorties 1/2 heure avant d’être mises à cuire : une viande trop froide cuit mal.","Les côtes de veau se conservent, dans leur emballage, 2 à 3 jours au réfrigérateur, dans sa partie la plus froide.",0.000,0.240,Toute l'année,Côte Première de Veau,"La côte offre une viande moelleuse et savoureuse. La côte première, dite côtelette, est belle, bien charnue, avec une belle noix de viande tendre; son manche est bien droit, elle est légèrement grasse sur les bords.",,"re::^CDV17-VRL,re::^MPB17-ARO",
,BDM17-VEA-1094,45,Côte de Veau Filet,Activé,,kg,29.95 €,1 côte de 200g environ,0.200,1,5.99 €,29.95 €/kg,5,0.2,4.54 €,cotes_veau.jpg,cotes_veau.jpg,cotes_veau.jpg,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"La côte offre une viande moelleuse et savoureuse. La côte filet est prise dans la longe dont on n’a retiré, ni le filet, ni les muscles de l’abdomen; elle est très large et convient aux gros appétits. Elle est reconnaissable à l’os en T qu’elle porte en son milieu.","Elle se cuisine tout simplement, juste grillée ou poêlée à feu modéré pour préserver sa viande délicate ou accompagnée de sauces douces à base de crème, de moutarde ou de concentré de tomates, ou bien plus ou moins relevées d’épices ou de condiments. Elles doivent être sorties 1/2 heure avant d’être mises à cuire : une viande trop froide cuit mal.","Les côtes de veau se conservent, dans leur emballage, 2 à 3 jours au réfrigérateur, dans sa partie la plus froide.",0.000,0.200,Toute l'année,Côte de Veau Filet,"La côte offre une viande moelleuse et savoureuse. La côte filet est prise dans la longe dont on n’a retiré, ni le filet, ni les muscles de l’abdomen; elle est très large et convient aux gros appétits. Elle est reconnaissable à l’os en T qu’elle porte en son milieu.",DAN17-VEA-105,"re::^CDV17-VRL,re::^MPB17-ARO",
,BDM17-VEA-1232,46,Onglet/Hampe de veau,Activé,,kg,22.95 €,1 tranche de 180g environ,0.180,1,4.13 €,22.95 €/kg,5,0.2,3.13 €,onglet_veau.jpg,onglet_veau.jpg,onglet_veau.jpg,petitcommis_batignolles,Boucherie des Moines,Veau,,Mon Boucher/Boucherie des Moines/Veau;;Mon Boucher/Boucherie des Moines/Tous,Toute l'année,,,France,,Non,"La hampe de veau est une viande très goûteuse, reconnaissable à ses fibres longues et apparentes.","Une cuisson à peine rosée permet d’apprécier toutes ses qualités gustatives, notamment sa jutosité et sa consistance en bouche très caractéristiques et particulièrement appréciées des amateurs.",,0.000,0.180,Toute l'année,Onglet/Hampe de veau,"La hampe de veau est une viande très goûteuse, reconnaissable à ses fibres longues et apparentes.",DAN17-BOE-023,"re::^CDV17-VRL,re::^MPB17-ARO",
