overwrite,rootcat,parent,level,id,name,thumb,full,estcom_commercant,is_active,meta_title,description,meta_description,is_clickable,include_in_menu,show_in_navigation,show_age_popup,display_mode,landing_page,menu_bg_color,menu_text_color,menu_template,menu_main_static_block,menu_static_block1,product_count
0,2,"La Récolte",3,406,"Jus de fruits Bio",jusdefruit.jpg,jusdefruit_1.jpg,,0,"La Récolte - Jus de fruits Bio",,"Dès ce soir, La Récolte Vous Livre Ses Produits Jus de fruits Bio Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,10
0,2,"La Récolte",3,408,"Petits pots bébés",commmedespapas.jpg,commmedespapas_1.jpg,,0,"La Récolte - Petits pots bébés",,"Dès ce soir, La Récolte Vous Livre Ses Produits Petits pots bébés Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,8
0,2,"La Récolte",3,409,Poissons,poissons_1.jpg,poissons_2.jpg,,0,"La Récolte - Poissons",,"Dès ce soir, La Récolte Vous Livre Ses Produits Poissons Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,8
0,2,"La Récolte",3,410,"Epicerie Bio",epicerie_2.jpg,epicerie_3.jpg,,0,"La Récolte - Epicerie Bio",,"Dès ce soir, La Récolte Vous Livre Ses Produits Epicerie Bio Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,106
0,2,"La Récolte",3,412,"Produits en vrac Bio",vrac.jpg,vrac_1.jpg,,0,"La Récolte - Produits en vrac Bio",,"Dès ce soir, La Récolte Vous Livre Ses Produits Produits en vrac Bio Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,17
0,2,"La Récolte",3,416,"Infusions Bio",infusions.jpg,infusions_1.jpg,,0,"La Récolte - Infusions Bio",,"Dès ce soir, La Récolte Vous Livre Ses Produits Infusions Bio Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,13
0,417,"Commercants Saint Martin",1,420,Boucher,,,,1,,,,0,1,,0,PRODUCTS,,#f3606f,#ffffff,,,,286
0,417,"Commercants Saint Martin",1,421,Primeur,,,,1,,,,0,1,,0,PRODUCTS,,#3ab64b,#ffffff,,,,621
0,417,"Commercants Saint Martin",1,422,Fromager,,,,1,,,,0,1,,0,PRODUCTS,,#faae37,#ffffff,,,,423
0,417,"Commercants Saint Martin",1,423,Poissonnier,,,,1,,,,0,1,,0,PRODUCTS,,#5496d7,#ffffff,,,,94
0,417,"Commercants Saint Martin",1,424,Caviste,,,,1,,,,0,1,,0,PRODUCTS,,#c62753,#ffffff,,,,293
0,417,"Commercants Saint Martin",1,425,Boulanger,,,,1,,,,0,1,,0,PRODUCTS,,#f57320,#ffffff,,,,56
0,417,Boucher,2,426,"Boucherie Lévêque",thumbnail_15.jpg,commercant_13.jpg,70,1,"Boucher - Boucherie Lévêque","<p>L'unique boucherie du marché Saint Martin est au petit soin pour les amateurs de viande qui viendraient s'attarder devant sa vitrine. A la gestion de la boutique depuis 2007, Nicolas Lévêque offre un concentré de bonnes chaires aux origines les plus nobles. C'est en proposant un maximum de produits labellisés qu'il garantit ainsi une traçabilité irréprochable des viandes. La boucherie ne travaille que des viandes bovines Label Rouge de Race Limousine. </p><p> Le boucher peaufine son étalage en y ajoutant un volet de plats traiteur maison et des produits d’épicerie fine « Boucherie Française », choisis pour leur qualité. Forts des conseils culinaires prodigués par Nicolas, il ne vous reste alors plus qu’à régaler vos invités ! </p>","Boucherie Lévêque Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,1,0,PRODUCTS,,,,template3,main_block_leveque,,286
0,417,Primeur,2,427,"Verger Saint-Martin",thumbnail_3.jpg,commercant_3.jpg,70,1,"Primeur - Verger Saint-Martin","C'est à l'entrée des halles du marché que s'est établie l'équipe du Verger St Martin. L'étal de ce primeur aux mille couleurs offre des fruits et légumes de saison sélectionnés avec soin pour vous fournir des produits frais et sains. Soucieux de s'adapter aux nouvelles tendances de consommation le Verger Saint Martin se diversifie et propose également une gamme de produits adaptée aux régimes alimentaires : des biscottes sans gluten, aux boissons à base de soja en passant par de nombreux produits biologiques.","Verger Saint-Martin Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template3,main_block_cas10,,623
0,417,Fromager,2,428,"Fromagerie Bouvet",thumbnail_13.jpg,commercant_14.jpg,70,1,"Fromager - Fromagerie Bouvet","<p>La fromagerie de Laurent Bouvet installée dans la halle couverte du marché Saint Martin vous fournie des produits de qualité depuis maintenant 18ans. Son étalage témoigne d'une large gamme de fromages de ferme en provenance directe de producteurs indépendants. Aussi, et c'est parce qu'un bon fromage est encore meilleur lorsqu'il est accompagné d'un vin soigneusement choisi, que Laurent est naturellement devenu caviste. Ainsi il sélectionne quelques 80 références issues de petits propriétaires et vignerons indépendants. Au Pas De Courses fait équipe avec Laurent pour vous faire parvenir jusque dans vos assiettes ces fromages dont la réputation n'est plus à faire.</p>","Fromagerie Bouvet Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template3,main_block_fbo10,,423
0,417,Poissonnier,2,429,"Les Viviers de Noirmoutier",thumbnail_2.jpg,commercant_2.jpg,70,1,"Poissonnier - Les Viviers de Noirmoutier","La poissonnerie Les Viviers de Noirmoutier qui occupe le marché couvert Saint Martin annonce la couleur dès l'entrée dans les halles. Avec son étalage toujours attrayant, cette guinguette de la mer est un petit coin de paradis où se décline une large gamme de produits bien frais: fruits de mer, crustacés et bien sûr de beaux poissons, pour la plupart sauvages. Et pour cause, Les Viviers de Noirmoutier est aussi mareyeur en direct des ports de Vendée, ils proposent des poissons issus de la pêche artisanale Vendéenne. </br>Ajoutez à cela un service impeccable et vous n'aurez plus de raisons de ne pas vous laissez tenter !","Les Viviers de Noirmoutier Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template3,main_block_lvn10,,94
0,417,Caviste,2,430,"La cave du marché Saint-Martin",thumbnail_1.jpg,commercant_1.jpg,70,1,"Caviste - La cave du marché Saint-Martin","<p>C'est parce qu'un bon fromage est encore meilleur avec un bon vin qui l'accompagne que Laurent Bouvet, le fromager du marché Saint Martin a ouvert une cave à côté de son échoppe. Une belle sélection de quelques 90 bouteilles de petits vignerons indépendants est proposée par Laurent et Romain son collaborateur.</br>Vous ignorez tout des subtilités des millésimes ? Posez vos questions sans crainte, ils vous répondront avec plaisir et en toute simplicité. Le week-end, vous pourrez profiter de dégustations lors desquelles sont sélectionnés 2 vins différents chaque semaine.</p>","La cave du marché Saint-Martin Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template2,main_block_cms10,,293
0,417,Boulanger,2,431,"La Miche Qui Fume",thumbnail_14.jpg,commercant_16.jpg,70,1,"Boulanger - La Miche Qui Fume","<p>« La Miche qui fume » est un repère pour tout amateur de pain qui se respecte et Au Pas De Course l’a bien compris.</br>
Après avoir exercé une carrière dans la finance, Laurent Venuat le boulanger reprend la boutique du 17 rue du Chateau d’Eau pour le plus grand bonheur de nos papilles ! C’est à force d’ambition et de volonté que cet artisan a acquis les compétences nécessaires chez Ferrandi puis au sein de Maison Landemaine pour enfin concrétiser son projet en reprenant la petite boulangerie de quartier du 10ème. </br>
Envie de pain frais pour accompagner vos repas ? De céder à la tentation d’une patisserie sucrée ? Ou encore de se faire plaisir avec une viennoiserie pour le gouter ou le petit déjeuner ? N’hésitez plus, Au Pas De Courses vous livre les meilleurs produits de « La Miche qui fume » !</p>","La Miche Qui Fume Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,,PRODUCTS,,,,template1,main_block_mqf10,,27
0,417,"Boucherie Lévêque",3,432,"Tous les produits",Tous_12.jpg,Tous_13.jpg,,1,"Boucherie Lévêque - Tous les produits",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,286
0,417,"Boucherie Lévêque",3,433,Bœuf,boeuf_5.jpg,boeuf_6.jpg,,1,"Boucherie Lévêque - Bœuf",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Bœuf Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,27
0,417,"Boucherie Lévêque",3,434,Veau,veau_5.jpg,veau_6.jpg,,1,"Boucherie Lévêque - Veau",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Veau Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,27
0,417,"Boucherie Lévêque",3,435,Agneau,agneau_5.jpg,agneau_6.jpg,,1,"Boucherie Lévêque - Agneau",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Agneau Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,15
0,417,"Boucherie Lévêque",3,437,Porc,porc_7.jpg,porc_8.jpg,,1,"Boucherie Lévêque - Porc",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Porc Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,21
0,417,"Boucherie Lévêque",3,438,Traiteur,traiteur_3.jpg,traiteur_4.jpg,,1,"Boucherie Lévêque - Traiteur",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Traiteur Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,43
0,417,"Boucherie Lévêque",3,439,Volaille,volaille_1.jpg,volaille_2.jpg,,1,"Boucherie Lévêque - Volaille",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Volaille Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,36
0,417,"Boucherie Lévêque",3,440,Charcuterie,Charcuterie_5.jpg,Charcuterie_6.jpg,,1,"Boucherie Lévêque - Charcuterie",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Charcuterie Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,58
0,417,"Boucherie Lévêque",3,441,Conserve,conserves_9.jpg,conserves_10.jpg,,1,"Boucherie Lévêque - Conserve",,"Dès ce soir, Boucherie Lévêque Vous Livre Ses Produits Conserve Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,59
0,417,"Verger Saint-Martin",3,442,"Tous les produits",tous_6.jpg,tous_7.jpg,,1,"Verger Saint-Martin - Tous les produits",,"Dès ce soir, Verger Saint-Martin Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,0,,,PRODUCTS,,,,,,,621
0,417,"Verger Saint-Martin",3,443,"Tous les légumes",legume_2.jpg,legume_3.jpg,,1,"Verger Saint-Martin - Tous les légumes",,"Dès ce soir, Verger Saint-Martin Vous Livre Ses Produits Tous les légumes Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,206
0,417,"Verger Saint-Martin",3,446,"Fruits et légumes de saison",local_2.jpg,local_3.jpg,,1,"Verger Saint-Martin - Fruits et légumes de saison",,"Dès ce soir, Verger Saint-Martin Vous Livre Ses Produits Fruits et légumes de saison Grâce À Au Pas De Courses",1,0,,,PRODUCTS,,,,,,,155
0,417,"Verger Saint-Martin",3,447,"Tous les fruits",fruits_4.jpg,fruits_5.jpg,,1,"Verger Saint-Martin - Tous les fruits",,"Dès ce soir, Verger Saint-Martin Vous Livre Ses Produits Tous les fruits Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,210
0,417,"Verger Saint-Martin",3,450,Epicerie,aromate_3.jpg,aromate_4.jpg,,1,"Verger Saint-Martin - Epicerie",,"Dès ce soir, Verger Saint-Martin Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,62
0,417,"Verger Saint-Martin",3,470,"Epicerie Bio",vrac_5.jpg,vrac_6.jpg,,1,"Verger Saint-Martin - Epicerie Bio",,"Dès ce soir, Verger Saint-Martin Vous Livre Ses Produits Epicerie Bio Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,143
0,417,"Fromagerie Bouvet",3,487,"Tous les produits",Tous_14.jpg,Tous_15.jpg,,1,"Fromagerie Bouvet - Tous les produits",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,423
0,417,"Fromagerie Bouvet",3,488,Boulangerie,,,,0,"Fromagerie Bouvet - Boulangerie",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Boulangerie Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,18
0,417,"Fromagerie Bouvet",3,489,Brebis,Brebis_2.jpg,Brebis_3.jpg,,1,"Fromagerie Bouvet - Brebis",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Brebis Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,17
0,417,"Fromagerie Bouvet",3,490,Chèvre,Chevre_3.jpg,Chevre_4.jpg,,1,"Fromagerie Bouvet - Chèvre",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Chèvre Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,34
0,417,"Fromagerie Bouvet",3,491,Crémerie,Cremerie_2.jpg,Cremerie_3.jpg,,1,"Fromagerie Bouvet - Crémerie",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Crémerie Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,56
0,417,"Fromagerie Bouvet",3,492,Epicerie,vrac_3.jpg,sauceetcoulis_10.jpg,,1,"Fromagerie Bouvet - Epicerie",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Epicerie Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,95
0,417,"Fromagerie Bouvet",3,493,Vache,Vache_2.jpg,Vache_3.jpg,,1,"Fromagerie Bouvet - Vache",,"Dès ce soir, Fromagerie Bouvet Vous Livre Ses Produits Vache Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,197
0,417,"Les Viviers de Noirmoutier",3,494,"Tous les produits",Tous_16.jpg,Tous_17.jpg,,1,"Les Viviers de Noirmoutier - Tous les produits",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,94
0,417,"Les Viviers de Noirmoutier",3,495,Poissons,poissons_3.jpg,poissons_4.jpg,,1,"Les Viviers de Noirmoutier - Poissons",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Poissons Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,43
0,417,"Les Viviers de Noirmoutier",3,496,"Huîtres & Coquillages",coquillages_1.jpg,coquillages_2.jpg,,1,"Les Viviers de Noirmoutier - Huîtres & Coquillages",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Huîtres & Coquillages Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,17
0,417,"Les Viviers de Noirmoutier",3,497,Crustacés,crustaces_1.jpg,crustaces_2.jpg,,1,"Les Viviers de Noirmoutier - Crustacés",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Crustacés Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,12
0,417,"Les Viviers de Noirmoutier",3,498,"Epicerie de la mer",conserves_7.jpg,conserves_8.jpg,,1,"Les Viviers de Noirmoutier - Epicerie de la mer",,"Dès ce soir, Les Viviers de Noirmoutier Vous Livre Ses Produits Epicerie de la mer Grâce À Au Pas De Courses",1,1,,,PRODUCTS,,,,,,,9
0,417,"La cave du marché Saint-Martin",3,499,"Tous les produits",tous_8.jpg,tous_9.jpg,,1,"La cave du marché Saint-Martin - Tous les produits",,"Dès ce soir, La cave du marché Saint-Martin Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,0,,1,PRODUCTS,,,,,,,293
0,417,"La Miche Qui Fume",3,532,"Tous les produits",catalog/category/Tous_18.jpg,catalog/category/Tous_19.jpg,,0,"La Miche Qui Fume - Tous les produits",,"Dès ce soir, La Miche Qui Fume Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,27
0,417,"La Miche Qui Fume",3,533,"Pains Tradi'",catalog/category/painstradis_2.jpg,catalog/category/painstradis_3.jpg,,0,"La Miche Qui Fume - Pains Tradi'",,"Dès ce soir, La Miche Qui Fume Vous Livre Ses Produits Pains Tradi' Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,21
0,417,"La Miche Qui Fume",3,534,Viennoiserie,catalog/category/viennoiserie_2.jpg,catalog/category/viennoiserie_3.jpg,,0,"La Miche Qui Fume - Viennoiserie",,"Dès ce soir, La Miche Qui Fume Vous Livre Ses Produits Viennoiserie Grâce À Au Pas De Courses",1,1,1,0,PRODUCTS,,,,,,,6
0,2,Caviste,2,536,Bouteille,thumbnail_16.jpg,commercant_17.jpg,70,1,"Caviste - Bouteille","<p>Une équipe dynamique, un style épuré, des vins choisis et chouchoutés. Entre convivialité et exigence, Christelle vous propose une approche décomplexée du vin. Parce que chacun est différent, parce que chaque jour apporte de nouvelles envies et que chaque situation est unique, elle se fera un plaisir de vous accompagner dans vos choix et vers de belles découvertes !</p>","Bouteille Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,,PRODUCTS,,,,template1,main_block_bou17,,81
0,2,Bouteille,3,549,Cubis,vincubiton.jpg,vincubiton_1.jpg,,0,"Bouteille - Cubis",,"Dès ce soir, Bouteille Vous Livre Ses Produits Cubis Grâce À Au Pas De Courses",1,0,,1,PRODUCTS,,,,,,,4
0,2,"Commercants Batignolles",1,563,"Epicerie ",,,,1,,,,0,1,,0,PRODUCTS,,#2f4da8,#ffffff,,,,627
0,2,"Epicerie ",2,564,"Laurent Roy Chocolatier",thumbnail_20.jpg,commercant_21.jpg,70,1,"Epicerie  - Laurent Roy Chocolatier","<p>C’est à l’autre bout du monde, en Australie, que Laurent Roy a eu le déclic pour la pâtisserie et le chocolat. Après s’être formé auprès des plus grands chocolatiers français, sa passion le conduit à proposer ses propres créations. Voyageur et visionnaire, ce fondu de chocolat promet de délicieux mélanges des saveurs avec des créations inspirées de ses voyages. Classiques ou plus élaborés, ses chocolats dont le goût réserve bien des surprises, ont toujours un équilibre parfait. Laurent vous accueille dans sa boutique parisienne avec un grand sourire mêlé à un petit accent du Sud et donne de délicieux conseils qui feront fondre plus d’un gourmand !</p>","Laurent Roy Chocolatier Vous Livre Directement Ses Produits Grâce À Au Pas De Courses.Essayez Dès Ce Soir!",1,1,,0,PRODUCTS,,,,template3,main_block_lrc17,,25
0,2,"Laurent Roy Chocolatier",3,565,"Tous les produits",catalog/category/tous_16.jpg,catalog/category/tous_17.jpg,,0,"Laurent Roy Chocolatier - Tous les produits",,"Dès ce soir, Laurent Roy Chocolatier Vous Livre Ses Produits Tous les produits Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,25
0,2,"Laurent Roy Chocolatier",3,566,Ballotins,catalog/category/ballotins_4.jpg,catalog/category/ballotins_5.jpg,,0,"Laurent Roy Chocolatier - Ballotins",,"Dès ce soir, Laurent Roy Chocolatier Vous Livre Ses Produits Ballotins Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,5
0,2,"Laurent Roy Chocolatier",3,567,Caramels,catalog/category/caramel_4.jpg,catalog/category/caramel_5.jpg,,0,"Laurent Roy Chocolatier - Caramels",,"Dès ce soir, Laurent Roy Chocolatier Vous Livre Ses Produits Caramels Grâce À Au Pas De Courses",1,1,,0,PRODUCTS,,,,,,,3
